1956,1973,1990,2007
Meriwether,GA,9,21845,22146,22447,22748
Merrick,NE,26,8791,8424,8057,7690
Merrimack,NH,28,65678,93210,120742,148274
Mesa,CO,5,3107,48432,93757,139082
Metcalfe,KY,16,6383,7678,8973,10268
Miami,IN,13,37490,37207,36924,36641
Miami,KS,15,8575,16076,23577,31078
Miami,OH,34,77800,85546,93292,101038
Miami-Dade,FL,8,1056811,1500264,1943717,2387170
Middlesex,CT,6,102242,122878,143514,164150
Middlesex,MA,20,1251092,1325200,1399308,1473416
Middlesex,NJ,29,443149,558309,673469,788629
Middlesex,VA,45,4880,6799,8718,10637
Midland,MI,21,62370,69186,76002,82818
Midland,TX,42,67287,86994,106701,126408
Mifflin,PA,37,44817,45525,46233,46941
Milam,TX,42,19032,20973,22914,24855
Millard,UT,43,10032,10671,11310,11949
Mille Lacs,MN,22,3395,11048,18701,26354
Miller,AR,3,30185,34344,38503,42662
Miller,GA,9,6493,6383,6273,6163
Miller,MO,24,12532,16654,20776,24898
Mills,IA,14,9144,11156,13168,15180
Mills,TX,42,3495,4007,4519,5031
Milwaukee,WI,48,977385,968674,959963,951252
Miner,SD,40,4878,4077,3276,2475
Mineral,CO,5,73,146,554,962
Mineral,MT,25,2197,2763,3329,3895
Mineral,NV,27,9802,8126,6450,4774
Mineral,WV,47,26596,26638,26680,26722
Mingo,WV,47,47191,40379,33567,26755
Minidoka,ID,11,21021,20202,19383,18564
Minnehaha,SD,40,22704,73560,124416,175272
Missaukee,MI,21,6753,9494,12235,14976
Mississippi,AR,3,79355,68458,57561,46664
Mississippi,MO,24,15976,15208,14440,13672
Missoula,MT,25,25940,52510,79080,105650
Mitchell,GA,9,12757,16551,20345,24139
Mitchell,IA,14,11281,11100,10919,10738
Mitchell,KS,15,8938,8061,7184,6307
Mitchell,NC,32,11835,13152,14469,15786
Mitchell,TX,42,5294,6621,7948,9275
Mobile,AL,0,328689,353928,379167,404406
Modoc,CA,4,10637,10157,9677,9197
Moffat,CO,5,6928,9168,11408,13648
Mohave,AZ,2,23872,47745,95491,194944
Moniteau,MO,24,6716,9533,12350,15167
Monmouth,NJ,29,378570,466390,554210,642030
Mono,CA,4,4776,7451,10126,12801
Monona,IA,14,11747,10875,10003,9131
Monongalia,WV,47,51903,63774,75645,87516
Monroe,AL,0,26895,25518,24141,22764
Monroe,AR,3,16539,13930,11321,8712
Monroe,FL,8,88271,83255,78239,73223
Monroe,GA,9,1337,9273,17209,25145
Monroe,IA,14,9218,8674,8130,7586
Monroe,IL,12,2936,12748,22560,32372
Monroe,IN,13,70866,90125,109384,128643
Monroe,KY,16,10952,11189,11426,11663
Monroe,MI,21,94460,114176,133892,153608
Monroe,MO,24,8956,9039,9122,9205
Monroe,MS,23,35668,36138,36608,37078
Monroe,NY,31,688113,701969,715825,729681
Monroe,OH,34,17963,16728,15493,14258
Monroe,PA,37,14528,29056,96889,164722
Monroe,TN,41,2254,16452,30650,44848
Monroe,WI,48,24146,30468,36790,43112
Monroe,WV,47,10198,11311,12424,13537
Montague,TX,42,12435,14842,17249,19656
Montcalm,MI,21,33823,43532,53241,62950
Monterey,CA,4,257331,307433,357535,407637
Montezuma,CO,5,5754,12243,18732,25221
Montgomery,AL,0,177029,193283,209537,225791
Montgomery,AR,3,5478,6668,7858,9048
Montgomery,GA,9,4089,5746,7403,9060
Montgomery,IA,14,14218,13146,12074,11002
Montgomery,IL,12,32270,31450,30630,29810
Montgomery,IN,13,27711,31101,34491,37881
Montgomery,KS,15,47252,43005,38758,34511
Montgomery,KY,16,8290,13936,19582,25228
Montgomery,MD,19,434802,600139,765476,930813
Montgomery,MO,24,10360,10880,11400,11920
Montgomery,MS,23,14224,13313,12402,11491
Montgomery,NC,32,15565,19527,23489,27451
Montgomery,NY,31,58718,55377,52036,48695
Montgomery,OH,34,645477,609686,573895,538104
Montgomery,PA,37,487854,583960,680066,776172
Montgomery,TN,41,24452,48904,101682,154460
Montgomery,TX,42,0,92033,184066,412638
Montgomery,VA,45,44403,59333,74263,89193
Montmorency,MI,21,6274,7625,8976,10327
Montour,PA,37,17760,17779,17798,17817
Montrose,CO,5,4743,9487,24507,39527
Moody,SD,40,6539,6528,6517,6506
Moore,NC,32,9171,34259,59347,84435
Moore,TN,41,1859,3279,4699,6119
Moore,TX,42,13376,15611,17846,20081
Mora,NM,30,2681,3477,4273,5069
Morehouse,LA,17,38176,35045,31914,28783
Morgan,AL,0,71439,85976,100513,115050
Morgan,CO,5,9964,15963,21962,27961
Morgan,GA,9,2499,7721,12943,18165
Morgan,IL,12,38785,37614,36443,35272
Morgan,IN,13,28897,42556,56215,69874
Morgan,KY,16,6619,9158,11697,14236
Morgan,MO,24,5223,10422,15621,20820
Morgan,OH,34,13353,13773,14193,14613
Morgan,TN,41,11344,14351,17358,20365
Morgan,UT,43,1367,2735,5546,8357
Morgan,WV,47,3886,8041,12196,16351
Morrill,NE,26,6190,5809,5428,5047
Morris,KS,15,6675,6439,6203,5967
Morris,NJ,29,288459,355131,421803,488475
Morris,TX,42,13196,13152,13108,13064
Morrison,MN,22,23556,26615,29674,32733
Morrow,OH,34,14312,21048,27784,34520
Morrow,OR,36,456,4037,7618,11199
Morton,KS,15,4370,3926,3482,3038
Morton,ND,33,19122,21390,23658,25926
Motley,TX,42,1971,1743,1515,1287
Moultrie,IL,12,13190,13568,13946,14324
Mountrail,ND,33,7957,7465,6973,6481
Mower,MN,22,36135,36770,37405,38040
Muhlenberg,KY,16,31140,31207,31274,31341
Multnomah,OR,36,355879,471248,586617,701986
Murray,GA,9,6012,12024,26344,40664
Murray,MN,22,11784,10693,9602,8511
Murray,OK,35,10547,11263,11979,12695
Muscatine,IA,14,35061,37515,39969,42423
Muscogee,GA,9,165380,172602,179824,187046
Muskegon,MI,21,129380,144382,159384,174386
Muskingum,OH,34,75742,78939,82136,85333
Muskogee,OK,35,62227,65190,68153,71116
Musselshell,MT,25,3327,3716,4105,4494
Nacogdoches,TX,42,39776,47329,54882,62435
Nance,NE,26,5633,4946,4259,3572
Nantucket,MA,20,789,1579,6055,10531
Napa,CA,4,68722,90003,111284,132565
Nash,NC,32,45282,61171,77060,92949
Nassau,FL,8,10027,20054,44252,68450
Nassau,NY,31,1247649,1267277,1286905,1306533
Natchitoches,LA,17,32366,34739,37112,39485
Natrona,WY,49,40388,50842,61296,71750
Navajo,AZ,2,11217,44569,77921,111273
Navarro,TX,42,21163,30574,39985,49396
Nelson,KY,16,4279,17025,29771,42517
Nelson,ND,33,6709,5545,4381,3217
Nelson,VA,45,7991,10409,12827,15245
Nemaha,KS,15,10939,10693,10447,10201
Nemaha,NE,26,9838,8905,7972,7039
Neosho,KS,15,18679,17862,17045,16228
Neshoba,MS,23,14033,19434,24835,30236
Ness,KS,15,6036,5021,4006,2991
Nevada,AR,3,11476,10776,10076,9376
Nevada,CA,4,43462,61317,79172,97027
New Castle,DE,7,274916,359350,443784,528218
New Hanover,NC,32,25924,51848,121140,190432
New Haven,CT,6,725110,765238,805366,845494
New Kent,VA,45,2013,4027,10568,17109
New London,CT,6,231670,243572,255474,267376
New Madrid,MO,24,27193,24055,20917,17779
New York,NY,31,1219485,1353279,1487073,1620867
Newaygo,MI,21,16891,27651,38411,49171
Newberry,SC,39,24433,28833,33233,37633
Newport News,VA,45,158666,165495,172324,179153
Newport,RI,38,97027,92277,87527,82777
Newton,AR,3,6377,7031,7685,8339
Newton,GA,9,10511,21022,42045,96019
Newton,IN,13,12682,13126,13570,14014
Newton,MO,24,21715,33156,44597,56038
Newton,MS,23,16365,18353,20341,22329
Newton,TX,42,12981,13263,13545,13827
Nez Perce,ID,11,23716,28788,33860,38932
Niagara,NY,31,233799,227481,221163,214845
Nicholas,KY,16,6379,6549,6719,6889
Nicholas,WV,47,27909,27326,26743,26160
Nicollet,MN,22,20952,24528,28104,31680
Niobrara,WY,49,2934,2710,2486,2262
Noble,IN,13,19149,28608,38067,47526
Noble,OH,34,5801,8566,11331,14096
Noble,OK,35,10875,10958,11041,11124
Nobles,MN,22,20131,20130,20129,20128
Nodaway,MO,24,21007,21378,21749,22120
Nolan,TX,42,20362,18446,16530,14614
Nome,AK,1,6315,7315,8315,9315
Norfolk,MA,20,540579,578689,616799,654909
Norfolk,VA,45,312781,287103,261425,235747
Norman,MN,22,10471,9209,7947,6685
North Slope,AK,1,5022,5535,6048,6561
Northampton,NC,32,21436,21234,21032,20830
Northampton,PA,37,156635,202264,247893,293522
Northampton,VA,45,12465,12777,13089,13401
Northumberland,PA,37,108430,102621,96812,91003
Northumberland,VA,45,5856,8203,10550,12897
Northwest Arctic,AK,1,3535,4841,6147,7453
Norton,KS,15,6925,6424,5923,5422
Norton,VA,45,5299,4774,4249,3724
Nottoway,VA,45,13655,14355,15055,15755
Nowata,OK,35,8422,9189,9956,10723
Noxubee,MS,23,14100,13358,12616,11874
Nuckolls,NE,26,8220,6991,5762,4533
Nueces,TX,42,232737,262203,291669,321135
Nye,NV,27,0,9037,18074,44116
Oakland,MI,21,847877,967281,1086685,1206089
Obion,TN,41,32017,31889,31761,31633
O'Brien,IA,14,18229,16840,15451,14062
Ocean,NJ,29,172883,303753,434623,565493
Oceana,MI,21,12131,17354,22577,27800
Ochiltree,TX,42,8165,8639,9113,9587
Oconee,GA,9,2136,4273,17820,31367
Oconee,SC,39,31591,44645,57699,70753
Oconto,WI,48,16064,23198,30332,37466
Ogemaw,MI,21,13652,16214,18776,21338
Ogle,IL,12,28155,37107,46059,55011
Oglethorpe,GA,9,1540,5681,9822,13963
Ohio,IN,13,4455,4894,5333,5772
Ohio,KY,16,16189,18646,21103,23560
Ohio,WV,47,63505,57136,50767,44398
Okaloosa,FL,8,70361,107407,144453,181499
Okanogan,WA,46,20966,27195,33424,39653
Okeechobee,FL,8,8880,19357,29834,40311
Okfuskee,OK,35,12247,11914,11581,11248
Oklahoma,OK,35,397580,498989,600398,701807
Okmulgee,OK,35,30834,33656,36478,39300
Oktibbeha,MS,23,27656,33070,38484,43898
Oldham,KY,16,5587,11175,33555,55935
Oldham,TX,42,2669,2471,2273,2075
Oliver,ND,33,3642,3003,2364,1725
Olmsted,MN,22,41674,74365,107056,139747
Oneida,ID,11,2327,2920,3513,4106
Oneida,NY,31,288965,270078,251191,232304
Oneida,WI,48,22887,27339,31791,36243
Onondaga,NY,31,501689,485796,469903,454010
Onslow,NC,32,124804,137451,150098,162745
Ontario,NY,31,78144,86748,95352,103956
Ontonagon,MI,21,12707,10797,8887,6977
Orange,CA,4,1262892,1840939,2418986,2997033
Orange,FL,8,152711,305423,685768,1066113
Orange,IN,13,16037,17227,18417,19607
Orange,NC,32,34070,64151,94232,124313
Orange,NY,31,172071,240437,308803,377169
Orange,TX,42,76342,78451,80560,82669
Orange,VA,45,5299,10598,21545,32492
Orange,VT,44,20986,23658,26330,29002
Orangeburg,SC,39,75246,80148,85050,89952
Oregon,MO,24,7844,8664,9484,10304
Orleans,LA,17,1008984,752364,495744,239124
Orleans,NY,31,41168,41569,41970,42371
Orleans,VT,44,17912,21042,24172,27302
Osage,KS,15,12841,14047,15253,16459
Osage,MO,24,9277,10649,12021,13393
Osage,OK,35,33763,37683,41603,45523
Osborne,KS,15,6832,5845,4858,3871
Osceola,FL,8,27579,55159,110319,255815
Osceola,IA,14,8919,8102,7285,6468
Osceola,MI,21,14430,17336,20242,23148
Oscoda,MI,21,5740,6806,7872,8938
Oswego,NY,31,123998,123150,122302,121454
Otero,CO,5,22646,21382,20118,18854
Otero,NM,30,29679,40829,51979,63129
Otoe,NE,26,11354,12785,14216,15647
Otsego,MI,21,5695,11871,18047,24223
Otsego,NY,31,56760,58639,60518,62397
Ottawa,KS,15,4785,5192,5599,6006
Ottawa,MI,21,49116,119146,189176,259206
Ottawa,OH,34,37982,39016,40050,41084
Ottawa,OK,35,26897,28756,30615,32474
Otter Tail,MN,22,38179,44463,50747,57031
Ouachita,AR,3,39124,34772,30420,26068
Ouachita,LA,17,127575,134884,142193,149502
Ouray,CO,5,120,240,2309,4378
Outagamie,WI,48,75474,108217,140960,173703
Overton,TN,41,11066,14369,17672,20975
Owen,IN,13,7371,12380,17389,22398
Owen,KY,16,4457,6768,9079,11390
Owsley,KY,16,5834,5427,5020,4613
Owyhee,ID,11,3569,5991,8413,10835
Oxford,ME,18,44776,48762,52748,56734
Ozark,MO,24,7397,8013,8629,9245
Ozaukee,WI,48,48537,60892,73247,85602
Pacific,WA,46,13903,16432,18961,21490
Page,IA,14,18874,17874,16874,15874
Page,VA,45,16996,19378,21760,24142
Palm Beach,FL,8,81778,476669,871560,1266451
Palo Alto,IA,14,13042,11842,10642,9442
Palo Pinto,TX,42,20502,22775,25048,27321
Pamlico,NC,32,9031,10213,11395,12577
Panola,MS,23,19526,24820,30114,35408
Panola,TX,42,20155,21104,22053,23002
Park,CO,5,1803,3607,7215,17004
Park,MT,25,11731,13187,14643,16099
Park,WY,49,15424,19307,23190,27073
Parke,IN,13,11898,13655,15412,17169
Parker,TX,42,10937,21875,65281,108687
Parmer,TX,42,10767,10319,9871,9423
Pasco,FL,8,50579,101159,281937,462715
Pasquotank,NC,32,13123,22263,31403,40543
Passaic,NJ,29,428623,449787,470951,492115
Patrick,VA,45,14592,16018,17444,18870
Paulding,GA,9,0,21002,42004,127906
Paulding,OH,34,23064,21770,20476,19182
Pawnee,KS,15,9751,8639,7527,6415
Pawnee,NE,26,4546,3926,3306,2686
Pawnee,OK,35,13762,14657,15552,16447
Payette,ID,11,3797,10115,16433,22751
Payne,OK,35,24626,43061,61496,79931
Peach,GA,9,12331,16778,21225,25672
Pearl River,MS,23,2348,20589,38830,57071
Pecos,TX,42,11943,13285,14627,15969
Pembina,ND,33,12544,10873,9202,7531
Pemiscot,MO,24,28020,24940,21860,18780
Pend Oreille,WA,46,1252,5088,8924,12760
Pender,NC,32,4153,8307,29086,49865
Pendleton,KY,16,6202,9154,12106,15058
Pendleton,WV,47,8793,8412,8031,7650
Pennington,MN,22,12376,12836,13296,13756
Pennington,SD,40,52525,67110,81695,96280
Penobscot,ME,18,143570,145308,147046,148784
Peoria,IL,12,183479,183317,183155,182993
Pepin,WI,48,6528,6813,7098,7383
Perkins,NE,26,4242,3804,3366,2928
Perkins,SD,40,5863,4881,3899,2917
Perquimans,NC,32,6435,8456,10477,12498
Perry,AL,0,16869,14780,12691,10602
Perry,AR,3,3137,5555,7973,10391
Perry,IL,12,19068,20244,21420,22596
Perry,IN,13,19489,19298,19107,18916
Perry,KY,16,32504,31407,30310,29213
Perry,MO,24,12512,14606,16700,18794
Perry,MS,23,8125,9485,10845,12205
Perry,OH,34,25110,28353,31596,34839
Perry,PA,37,33655,37491,41327,45163
Perry,TN,41,4545,5587,6629,7671
Pershing,NV,27,331,2346,4361,6376
Person,NC,32,16230,23272,30314,37356
Petersburg,VA,45,45470,41275,37080,32885
Petroleum,MT,25,681,600,519,438
Pettis,MO,24,25021,30283,35545,40807
Phelps,MO,24,20851,28084,35317,42550
Phelps,NE,26,10753,10227,9701,9175
Philadelphia,PA,37,1853611,1718952,1584293,1449634
Phillips,AR,3,42234,35501,28768,22035
Phillips,CO,5,3599,3899,4199,4499
Phillips,KS,15,8950,7752,6554,5356
Phillips,MT,25,7554,6352,5150,3948
Piatt,IL,12,13664,14607,15550,16493
Pickaway,OH,34,37153,42705,48257,53809
Pickens,AL,0,22747,21715,20683,19651
Pickens,GA,9,0,7255,14510,30488
Pickens,SC,39,51404,72937,94470,116003
Pickett,TN,41,4177,4372,4567,4762
Pierce,GA,9,4426,8911,13396,17881
Pierce,ND,33,6896,5965,5034,4103
Pierce,NE,26,8877,8346,7815,7284
Pierce,WA,46,225227,407873,590519,773165
Pierce,WI,48,19291,26053,32815,39577
Pike,AL,0,23136,25399,27662,29925
Pike,AR,3,8682,9385,10088,10791
Pike,GA,9,1715,3430,10317,17204
Pike,IL,12,19239,18395,17551,16707
Pike,IN,13,12233,12357,12481,12605
Pike,KY,16,86169,79294,72419,65544
Pike,MO,24,11220,13637,16054,18471
Pike,MS,23,30885,33856,36827,39798
Pike,OH,34,17214,20782,24350,27918
Pike,PA,37,0,14382,28764,58633
Pima,AZ,2,72354,370599,668844,967089
Pinal,AZ,2,29216,58433,116867,299246
Pine,MN,22,7710,14528,21346,28164
Pinellas,FL,8,733624,794895,856166,917437
Pipestone,MN,22,12809,11641,10473,9305
Piscataquis,ME,18,21710,20200,18690,17180
Pitkin,CO,5,8062,10410,12758,15106
Pitt,NC,32,23026,66040,109054,152068
Pittsburg,OK,35,33512,37245,40978,44711
Pittsylvania,VA,45,45955,50912,55869,60826
Piute,UT,43,1131,1201,1271,1341
Placer,CA,4,9017,18034,175477,332920
Plaquemines,LA,17,33510,29520,25530,21540
Platte,MO,24,5060,31667,58274,84881
Platte,NE,26,25894,27879,29864,31849
Platte,WY,49,7547,7830,8113,8396
Pleasants,WV,47,8299,7927,7555,7183
Plumas,CA,4,18248,19037,19826,20615
Plymouth,IA,14,21400,22391,23382,24373
Plymouth,MA,20,327682,381874,436066,490258
Pocahontas,IA,14,13107,11300,9493,7686
Pocahontas,WV,47,9768,9369,8970,8571
Poinsett,AR,3,24229,24436,24643,24850
Pointe Coupee,LA,17,22662,22572,22482,22392
Polk,AR,3,11689,14525,17361,20197
Polk,FL,8,73776,240766,407756,574746
Polk,GA,9,18699,26286,33873,41460
Polk,IA,14,148915,238723,328531,418339
Polk,MN,22,36303,34438,32573,30708
Polk,MO,24,5421,13686,21951,30216
Polk,NC,32,5560,10052,14544,19036
Polk,NE,26,6543,6098,5653,5208
Polk,OR,36,12291,24583,49924,75265
Polk,TN,41,9726,11710,13694,15678
Polk,TX,42,7482,14964,30648,46332
Polk,WI,48,16242,25583,34924,44265
Pondera,MT,25,7395,6911,6427,5943
Pontotoc,MS,23,9320,15834,22348,28862
Pontotoc,OK,35,29194,31653,34112,36571
Pope,AR,3,20753,33489,46225,58961
Pope,IL,12,4704,4530,4356,4182
Pope,MN,22,10222,10503,10784,11065
Poquoson,VA,45,9383,10208,11033,11858
Portage,OH,34,116524,129639,142754,155869
Portage,WI,48,48208,54896,61584,68272
Porter,IN,13,66801,98060,129319,160578
Portsmouth,VA,45,107565,105699,103833,101967
Posey,IN,13,25503,25756,26009,26262
Pottawatomie,KS,15,9601,12866,16131,19396
Pottawatomie,OK,35,38351,48580,58809,69038
Pottawattamie,IA,14,69273,75985,82697,89409
Potter,PA,37,16303,16531,16759,16987
Potter,SD,40,5148,4160,3172,2184
Potter,TX,42,52174,75041,97908,120775
Powder River,MT,25,2833,2455,2077,1699
Powell,KY,16,7313,9479,11645,13811
Powell,MT,25,5684,6162,6640,7118
Power,ID,11,5794,6424,7054,7684
Poweshiek,IA,14,19761,19398,19035,18672
Powhatan,VA,45,1535,3071,15444,27817
Prairie,AR,3,11088,10305,9522,8739
Prairie,MT,25,2016,1692,1368,1044
Pratt,KS,15,10161,9916,9671,9426
Preble,OH,34,36954,38549,40144,41739
Prentiss,MS,23,19144,21222,23300,25378
Presidio,TX,42,4953,5827,6701,7575
Presque Isle,MI,21,13576,13668,13760,13852
Preston,WV,47,26645,27848,29051,30254
Price,WI,48,17924,16771,15618,14465
Prince Edward,VA,45,9459,13426,17393,21360
Prince George,VA,45,11169,19408,27647,35886
Prince George's,MD,19,520148,623022,725896,828770
Prince of Wales-Outer Ketchikan,AK,1,7752,7016,6280,5544
Prince William,VA,45,36386,72773,216592,360411
Providence,RI,38,534233,565967,597701,629435
Prowers,CO,5,13652,13495,13338,13181
Pueblo,CO,5,60326,91730,123134,154538
Pulaski,AR,3,302358,326209,350060,373911
Pulaski,GA,9,4758,6453,8148,9843
Pulaski,IL,12,9577,8548,7519,6490
Pulaski,IN,13,10850,11826,12802,13778
Pulaski,KY,16,28585,39106,49627,60148
Pulaski,MO,24,36706,39246,41786,44326
Pulaski,VA,45,33743,34182,34621,35060
Pushmataha,OK,35,9593,10284,10975,11666
Putnam,FL,8,48393,56869,65345,73821
Putnam,GA,9,2314,8293,14272,20251
Putnam,IL,12,5192,5466,5740,6014
Putnam,IN,13,17346,23902,30458,37014
Putnam,MO,24,5438,5263,5088,4913
Putnam,NY,31,53688,68955,84222,99489
Putnam,OH,34,32259,33051,33843,34635
Putnam,TN,41,15037,33330,51623,69916
Putnam,WV,47,19013,31009,43005,55001
Quay,NM,30,14500,12657,10814,8971
Queen Anne's,MD,19,9104,21593,34082,46571
Queens,NY,31,1331167,1644224,1957281,2270338
Quitman,GA,9,1316,1766,2216,2666
Quitman,MS,23,13500,11970,10440,8910
Rabun,GA,9,2125,6923,11721,16519
Racine,WI,48,136356,155937,175518,195099
Radford,VA,45,15578,15763,15948,16133
Rains,TX,42,1120,2241,6726,11211
Raleigh,WV,47,72114,74466,76818,79170
Ralls,MO,24,5714,7090,8466,9842
Ramsey,MN,22,459811,473171,486531,499891
Ramsey,ND,33,15563,14105,12647,11189
Randall,TX,42,43136,66436,89736,113036
Randolph,AL,0,15123,17557,19991,22425
Randolph,AR,3,13520,15043,16566,18089
Randolph,GA,9,9472,8746,8020,7294
Randolph,IL,12,37980,36240,34500,32760
Randolph,IN,13,29612,28361,27110,25859
Randolph,MO,24,21939,23156,24373,25590
Randolph,NC,32,41292,74243,107194,140145
Randolph,WV,47,26807,27302,27797,28292
Rankin,MS,23,18486,36972,87667,138362
Ransom,ND,33,6381,6148,5915,5682
Rapides,LA,17,134324,132909,131494,130079
Rappahannock,VA,45,5540,6093,6646,7199
Ravalli,MT,25,4870,9740,25068,40396
Rawlins,KS,15,5033,4208,3383,2558
Ray,MO,24,19048,20526,22004,23482
Reagan,TX,42,7331,5905,4479,3053
Real,TX,42,1315,1865,2415,2965
Red Lake,MN,22,5294,4902,4510,4118
Red River,LA,17,10083,9787,9491,9195
Red River,TX,42,16573,15418,14263,13108
Red Willow,NE,26,13520,12596,11672,10748
Redwood,MN,22,20565,18883,17201,15519
Reeves,TX,42,24842,20289,15736,11183
Refugio,TX,42,9083,8508,7933,7358
Reno,KS,15,60910,61655,62400,63145
Rensselaer,NY,31,153404,154042,154680,155318
Renville,MN,22,20656,19148,17640,16132
Renville,ND,33,4762,3946,3130,2314
Republic,KS,15,9596,8031,6466,4901
Reynolds,MO,24,7062,6863,6664,6465
Rhea,TN,41,12466,18420,24374,30328
Rice,KS,15,11541,11054,10567,10080
Rice,MN,22,24128,36737,49346,61955
Rich,UT,43,1005,1368,1731,2094
Richardson,NE,26,13187,11575,9963,8351
Richland,IL,12,18444,17478,16512,15546
Richland,LA,17,20727,20641,20555,20469
Richland,MT,25,13556,12098,10640,9182
Richland,ND,33,21400,19766,18132,16498
Richland,OH,34,127122,126641,126160,125679
Richland,SC,39,147005,217248,287491,357734
Richland,WI,48,16378,16966,17554,18142
Richmond,GA,9,177323,184006,190689,197372
Richmond,NC,32,41854,43231,44608,45985
Richmond,NY,31,178466,279515,380564,481613
Richmond,VA,45,3495,5387,7279,9171
Richmond,VA,45,210143,206803,203463,200123
Riley,KS,15,63470,65341,67212,69083
Ringgold,IA,14,5944,5680,5416,5152
Rio Arriba,NM,30,22053,28311,34569,40827
Rio Blanco,CO,5,5579,5795,6011,6227
Rio Grande,CO,5,9038,9901,10764,11627
Ripley,IN,13,19361,22024,24687,27350
Ripley,MO,24,9942,11145,12348,13551
Ritchie,WV,47,9987,10115,10243,10371
Riverside,CA,4,156370,312741,1193156,2073571
Roane,TN,41,35021,41147,47273,53399
Roane,WV,47,14452,14733,15014,15295
Roanoke,VA,45,57648,68572,79496,90420
Roanoke,VA,45,105338,101092,96846,92600
Roberts,SD,40,9988,9947,9906,9865
Roberts,TX,42,1455,1247,1039,831
Robertson,KY,16,1938,2026,2114,2202
Robertson,TN,41,10002,20005,41669,63333
Robertson,TX,42,14892,15201,15510,15819
Robeson,NC,32,60331,82937,105543,128149
Rock Island,IL,12,151406,150047,148688,147329
Rock,MN,22,10440,10126,9812,9498
Rock,NE,26,2997,2503,2009,1515
Rock,WI,48,100331,120095,139859,159623
Rockbridge,VA,45,12246,15330,18414,21498
Rockcastle,KY,16,11128,12981,14834,16687
Rockdale,GA,9,13630,27260,54656,82052
Rockingham,NC,32,74007,80145,86283,92421
Rockingham,NH,28,147056,196885,246714,296543
Rockingham,VA,45,26685,42298,57911,73524
Rockland,NY,31,204977,235479,265981,296483
Rockwall,TX,42,0,12959,25918,73810
Roger Mills,OK,35,5723,4918,4113,3308
Rogers,OK,35,13804,27609,55357,83105
Rolette,ND,33,11049,11921,12793,13665
Rooks,KS,15,7686,6844,6002,5160
Roosevelt,MT,25,12578,11768,10958,10148
Roosevelt,NM,30,12059,14420,16781,19142
Roscommon,MI,21,8837,14397,19957,25517
Roseau,MN,22,13402,14250,15098,15946
Rosebud,MT,25,13055,11764,10473,9182
Ross,OH,34,57407,63404,69401,75398
Routt,CO,5,3048,6096,14239,22382
Rowan,KY,16,16136,18277,20418,22559
Rowan,NC,32,58231,84615,110999,137383
Runnels,TX,42,12969,12100,11231,10362
Rush,IN,13,19480,18818,18156,17494
Rush,KS,15,5080,4457,3834,3211
Rusk,TX,42,34183,38978,43773,48568
Rusk,WI,48,15972,15533,15094,14655
Russell,AL,0,40508,43733,46958,50183
Russell,KS,15,9887,8837,7787,6737
Russell,KY,16,9985,12370,14755,17140
Russell,VA,45,28388,28538,28688,28838
Rutherford,NC,32,45564,51380,57196,63012
Rutherford,TN,41,29961,59923,119847,241462
Rutland,VT,44,60294,61286,62278,63270
Sabine,LA,17,20095,21291,22487,23683
Sabine,TX,42,8440,9006,9572,10138
Sac,IA,14,16163,14237,12311,10385
Sacramento,CA,4,454123,764971,1075819,1386667
Sagadahoc,ME,18,28326,31013,33700,36387
Saginaw,MI,21,231677,221874,212071,202268
Saguache,CO,5,56,2344,4632,6920
Salem,NJ,29,64117,64750,65383,66016
Salem,VA,45,21078,22463,23848,25233
Saline,AR,3,968,32716,64464,96212
Saline,IL,12,27299,26900,26501,26102
Saline,KS,15,39073,44243,49413,54583
Saline,MO,24,25095,24297,23499,22701
Saline,NE,26,10387,11549,12711,13873
Salt Lake,UT,43,170643,450268,729893,1009518
Saluda,SC,39,11926,14200,16474,18748
Sampson,NC,32,15215,31357,47499,63641
San Augustine,TX,42,6671,7327,7983,8639
San Benito,CA,4,1171,19003,36835,54667
San Bernardino,CA,4,296345,866830,1437315,2007800
San Diego,CA,4,1587377,2049871,2512365,2974859
San Francisco,CA,4,640536,682016,723496,764976
San Jacinto,TX,42,3978,7956,16387,24818
San Joaquin,CA,4,110413,297272,484131,670990
San Juan,CO,5,1129,939,749,559
San Juan,NM,30,29847,60707,91567,122427
San Juan,UT,43,9228,10980,12732,14484
San Juan,WA,46,85,5128,10171,15214
San Luis Obispo,CA,4,129956,174116,218276,262436
San Mateo,CA,4,536554,593364,650174,706984
San Miguel,CO,5,935,1870,3741,7533
San Miguel,NM,30,20150,22985,25820,28655
San Patricio,TX,42,39129,48926,58723,68520
San Saba,TX,42,4198,4788,5378,5968
Sanborn,SD,40,3587,3206,2825,2444
Sanders,MT,25,3974,6327,8680,11033
Sandoval,NM,30,5056,10112,63989,117866
Sandusky,OH,34,63865,62909,61953,60997
Sangamon,IL,12,147820,163254,178688,194122
Sanilac,MI,21,32810,36420,40030,43640
Sanpete,UT,43,4003,8006,16325,24644
Santa Barbara,CA,4,303301,336933,370565,404197
Santa Clara,CA,4,996969,1247638,1498307,1748976
Santa Cruz,AZ,2,3872,16863,29854,42845
Santa Cruz,CA,4,185354,207485,229616,251747
Santa Fe,NM,30,12851,56219,99587,142955
Santa Rosa,FL,8,8912,17824,82434,147044
Sarasota,FL,8,95098,187423,279748,372073
Saratoga,NY,31,115073,148666,182259,215852
Sargent,ND,33,5391,4964,4537,4110
Sarpy,NE,26,15560,59292,103024,146756
